CAT,SAC,SIC,Time,LAT,LON,H(m),H(ft),RHO,THETA,Mode3/A,FL,TA,TI,BP,RA,TTA,GS,TAR,TAS,HDG,IAS,MACH,BAR,IVV,TN,GS(kt),HDG.1,STAT,callsign,lat,lon,ALT_CORR,X,Y
CAT048,20,129,06:48:54:320,41.26778263,2.38738146,1813.44575505052,5949.62537099994,13.09375,98.602295,6374.0,59.5,3E1DCB,DICMD,"1014,9",,,,,,40.605469,216.0,0.364,0.0,NV,1422,237.82,40.7318,"No alert, no SPI, aircraft airbone",DICMD,41.26778263,2.38738146,0.0,31.348658147094845,9.252696603625477
CAT048,20,129,06:48:55:789,41.27787585,2.06396306,220.978554948233,724.995282216361,2.203125,231.547852,6364.0,7.25,345218,AEA38LZ,1014,,,,,,-126.386719,162.0,0.248,2240.0,1952,1026,166.54,239.2712,"No alert, no SPI, aircraft airbone",AEA38LZ,41.27787585,2.06396306,2240.0,16.755463818575098,9.769081959738793
CAT048,20,129,06:48:58:305,41.27111555,2.39100065,1813.44256572518,5949.61490733382,13.226562,97.635498,6374.0,59.5,3E1DCB,DICMD,"1014,9",,,,,,37.441406,215.0,0.364,0.0,NV,1422,236.06,37.9358,"No alert, no SPI, aircraft airbone",DICMD,41.27111555,2.39100065,0.0,31.510326368032672,9.454047692432585
CAT048,20,129,06:48:59:781,41.27586408,2.06081118,259.078313249163,849.994493240385,2.390625,231.410522,6364.0,8.5,345218,AEA38LZ,1014,,,,,,-137.636719,164.0,0.252,2016.0,2080,1026,165.88,228.9111,"No alert, no SPI, aircraft airbone",AEA38LZ,41.27586408,2.06081118,2016.0,16.613803460420105,9.647728985412375
CAT048,20,129,06:49:02:281,41.27465461,2.39413511,1813.43975557946,5949.6056876953,13.339844,96.646729,6374.0,59.5,3E1DCB,DICMD,"1014,9",-24.609,"30,586",234.0,NV,236.0,30.058594,213.0,0.36,-64.0,NV,1422,234.52,30.498,"No alert, no SPI, aircraft airbone",DICMD,41.27465461,2.39413511,-64.0,31.650012433381086,9.667601748938363
CAT048,20,129,06:49:03:773,41.27340677,2.05826041,304.798156600446,999.993984101006,2.574219,230.449219,6364.0,10.0,345218,AEA38LZ,1014,,,,,,-151.699219,164.0,0.252,2208.0,2112,1026,166.98,215.9747,"No alert, no SPI, aircraft airbone",AEA38LZ,41.27340677,2.05826041,2208.0,16.499362659608302,9.499753313170208
CAT048,20,129,06:49:06:266,41.27846202,2.39661059,1813.43748520594,5949.59823896306,13.425781,95.619507,6374.0,59.5,3E1DCB,DICMD,"1014,9",,,,,,21.972656,211.0,0.356,-64.0,NV,1422,231.88,23.1317,"No alert, no SPI, aircraft airbone",DICMD,41.27846202,2.39661059,-64.0,31.75982857542302,9.897026666670971
CAT048,20,129,06:49:07:750,41.27064865,2.05653186,350.518124175258,1149.99388251915,2.742188,228.823242,6364.0,11.5,345218,AEA38LZ,1014,-23.203,"-160,312",168.0,"-2,875",172.0,-162.949219,165.0,0.256,2400.0,2304,1026,167.86,202.4341,"No alert, no SPI, aircraft airbone",AEA38LZ,41.27064865,2.05653186,2400.0,16.422080483623127,9.33388112844207
CAT048,20,129,06:49:10:250,41.28250522,2.39858386,1813.43564512394,5949.59220194844,13.492188,94.553833,6374.0,59.5,3E1DCB,DICMD,"1014,9",,,,,,17.578125,208.0,0.348,0.0,NV,1422,228.14,17.8748,"No alert, no SPI, aircraft airbone",DICMD,41.28250522,2.39858386,0.0,31.846865316511746,10.140423046086136
CAT048,20,129,06:49:11:719,41.26778284,2.05558824,396.23821400851,1299.99418204768,2.890625,226.812744,6364.0,13.0,345218,AEA38LZ,1014,,,,,,-170.859375,163.0,0.252,2464.0,2624,1026,166.54,193.2001,"No alert, no SPI, aircraft airbone",AEA38LZ,41.26778284,2.05558824,2464.0,16.38022986963021,9.161694461895689
CAT048,20,129,06:49:14:234,41.28654388,2.40019461,1813.43413980491,5949.58726323756,13.546875,93.504639,6374.0,59.5,3E1DCB,DICMD,"1014,9",,,,,,16.171875,205.0,0.344,0.0,NV,1422,226.16,16.1884,"No alert, no SPI, aircraft airbone",DICMD,41.28654388,2.40019461,0.0,31.917543324398682,10.383415883512487
CAT048,20,129,06:49:15:688,41.26470497,2.05491732,449.578375317156,1474.99471687554,3.042969,224.664917,6364.0,14.75,345218,AEA38LZ,1014,,,,,,-176.660156,161.0,0.248,2368.0,2432,1026,165.88,185.8777,"No alert, no SPI, aircraft airbone",AEA38LZ,41.26470497,2.05491732,2368.0,16.350731620191105,8.976831442828784
CAT048,20,129,06:49:18:219,41.29055277,2.40179092,1813.43267874792,5949.58246974333,13.605469,92.471924,6374.0,59.5,3E1DCB,DICMD,"1014,9",-1.055,"15,82",222.0,NV,226.0,15.996094,203.0,0.34,0.0,NV,1422,222.64,15.9082,"No alert, no SPI, aircraft airbone",DICMD,41.29055277,2.40179092,0.0,31.987575630060885,10.624617943981212
CAT048,20,129,06:49:19:664,41.26164778,2.05498737,502.918655647896,1649.99564219584,3.175781,222.29187,6364.0,16.5,345218,AEA38LZ,1014,,,,,,178.066406,159.0,0.248,1952.0,2240,1026,166.1,179.6539,"No alert, no SPI, aircraft airbone",AEA38LZ,41.26164778,2.05498737,1952.0,16.354656510893236,8.793349042664344
CAT048,20,129,06:49:22:203,41.29453673,2.40320979,1805.8114005141,5924.57827526267,13.660156,91.455688,6374.0,59.25,3E1DCB,DICMD,"1014,9",,,,,,15.820312,201.0,0.34,-192.0,NV,1422,221.54,15.7269,"No alert, no SPI, aircraft airbone",DICMD,41.29453673,2.40320979,-192.0,32.0496095870756,10.864259619445342
CAT048,20,129,06:49:23:633,41.25858579,2.05521587,541.018979699351,1774.99670935682,3.308594,220.012207,6364.0,17.75,345218,AEA38LZ,1014,1.758,"177,188",168.0,"0,125",168.0,177.363281,160.0,0.248,1856.0,1696,1026,167.42,176.9128,"No alert, no SPI, aircraft airbone",AEA38LZ,41.25858579,2.05521587,1856.0,16.365732175153113,8.609608354755327
CAT048,20,129,06:49:26:188,41.29848817,2.40471392,1790.57008106913,5874.57394477486,13.722656,90.455933,6374.0,58.75,3E1DCB,DICMD,"1014,9",,,,,,15.644531,202.0,0.34,-672.0,NV,1422,221.54,15.7269,"No alert, no SPI, aircraft airbone",DICMD,41.29848817,2.40471392,-672.0,32.11549621378129,11.101981956283451
CAT048,20,129,06:49:27:602,41.25544457,2.05545862,571.499336186796,1874.99788213509,3.449219,217.853394,6364.0,18.75,345218,AEA38LZ,1014,,,,,,177.363281,160.0,0.252,1408.0,1248,1026,169.18,177.627,"No alert, no SPI, aircraft airbone",AEA38LZ,41.25544457,2.05545862,1408.0,16.377471611999354,8.421114927498138
CAT048,20,129,06:49:30:172,41.30245481,2.40603999,1775.3289458435,5824.5702186812,13.78125,89.46167,6374.0,58.25,3E1DCB,DICMD,"1014,9",,,,,,15.644531,203.0,0.34,-1088.0,NV,1422,222.42,15.661,"No alert, no SPI, aircraft airbone",DICMD,41.30245481,2.40603999,-1088.0,32.173338420201375,11.340551898451187
CAT048,20,129,06:49:31:570,41.25225614,2.05564845,594.359714351594,1949.99912523329,3.597656,215.870361,6364.0,19.5,345218,AEA38LZ,1014,,,,,,176.835938,165.0,0.26,1024.0,800,1026,174.24,177.3633,"No alert, no SPI, aircraft airbone",AEA38LZ,41.25225614,2.05564845,1024.0,16.386835910142562,8.229777987492806
CAT048,20,129,06:49:34:156,41.30639385,2.40754848,1744.84768440295,5724.56607689657,13.851562,88.483887,6374.0,57.25,3E1DCB,DICMD,"1014,9",-0.703,"15,469",224.0,NV,226.0,15.46875,205.0,0.344,-1312.0,NV,1422,224.4,15.5237,"No alert, no SPI, aircraft airbone",DICMD,41.30639385,2.40754848,-1312.0,32.23941164653674,11.577533809801524
CAT048,20,129,06:49:35:547,41.24896909,2.05586453,609.600132039748,2000.00049720129,3.753906,213.980713,6364.0,20.0,345218,AEA38LZ,1014,,,,,,177.011719,168.0,0.264,1056.0,1088,1026,179.3,176.7975,"No alert, no SPI, aircraft airbone",AEA38LZ,41.24896909,2.05586453,1056.0,16.397410314431742,8.032526758349043
CAT048,20,129,06:49:38:141,41.31043863,2.40896267,1714.36653792392,5624.56231228233,13.921875,87.489624,6374.0,56.25,3E1DCB,DICMD,"1014,9",,,,,,15.46875,207.0,0.348,-1440.0,NV,1422,226.6,15.6281,"No alert, no SPI, aircraft airbone",DICMD,41.31043863,2.40896267,-1440.0,32.30117286730571,11.820828444856907
CAT048,20,129,06:49:39:523,41.24565499,2.05614467,632.460587128997,2075.0019926763,3.914062,212.195435,6364.0,20.75,345218,AEA38LZ,1014,0.879,"177,012",184.0,"0,062",184.0,177.714844,173.0,0.272,1312.0,864,1026,183.26,177.182,"No alert, no SPI, aircraft airbone",AEA38LZ,41.24565499,2.05614467,1312.0,16.410883428579893,7.833664080912037
CAT048,20,129,06:49:42:125,41.31446256,2.41045964,1683.88535132632,5524.55841604543,14.0,86.511841,6374.0,55.25,3E1DCB,DICMD,"1014,9",,,,,,15.292969,209.0,0.348,-1536.0,NV,1422,227.48,15.5621,"No alert, no SPI, aircraft airbone",DICMD,41.31446256,2.41045964,-1536.0,32.36666826710718,12.062903504466577
CAT048,20,129,06:49:43:500,41.24215972,2.05630159,655.321077154949,2150.00360277304,4.089844,210.541992,6364.0,21.5,345218,AEA38LZ,1014,,,,,,178.417969,178.0,0.28,1312.0,1152,1026,188.32,177.561,"No alert, no SPI, aircraft airbone",AEA38LZ,41.24215972,2.05630159,1312.0,16.418842160169305,7.62390420851102
CAT048,20,129,06:49:46:102,41.3185325,2.41194912,1653.40420522634,5424.55465267478,14.082031,85.534058,6374.0,54.25,3E1DCB,DICMD,"1014,9",,,,,,15.117188,208.0,0.348,-1600.0,NV,1422,226.6,15.6281,"No alert, no SPI, aircraft airbone",DICMD,41.3185325,2.41194912,-1600.0,32.431794780197265,12.30773848191922
CAT048,20,129,06:49:47:477,41.23863281,2.05649749,678.181605840102,2225.00533970444,4.269531,208.99292,6364.0,22.25,345218,AEA38LZ,1014,,,,,,179.121094,182.0,0.288,1312.0,960,1026,192.28,177.9071,"No alert, no SPI, aircraft airbone",AEA38LZ,41.23863281,2.05649749,1312.0,16.428568883233908,7.412252659184951
CAT048,20,129,06:49:50:086,41.32260587,2.41344047,1615.30309046619,5299.55099132508,14.167969,84.567261,6374.0,53.0,3E1DCB,DICMD,"1014,9",-0.527,"15,469",226.0,NV,228.0,15.292969,207.0,0.344,-1632.0,NV,1422,225.28,15.4523,"No alert, no SPI, aircraft airbone",DICMD,41.32260587,2.41344047,-1632.0,32.496995422842105,12.552781184523887
CAT048,20,129,06:49:51:453,41.23502907,2.05665065,701.042170423083,2300.00719441087,4.457031,207.564697,6364.0,23.0,345218,AEA38LZ,1014,,,,,,179.648438,186.0,0.292,1216.0,896,1026,198.22,178.2642,"No alert, no SPI, aircraft airbone",AEA38LZ,41.23502907,2.05665065,1216.0,16.436386692858814,7.1959816624892845
CAT048,20,129,06:49:54:078,41.32658587,2.41485031,1584.82207496185,5199.54765641783,14.253906,83.633423,6374.0,52.0,3E1DCB,DICMD,"1014,9",,,,,,15.117188,206.0,0.344,-1664.0,NV,1422,224.4,15.5237,"No alert, no SPI, aircraft airbone",DICMD,41.32658587,2.41485031,-1664.0,32.55856026492754,12.792190402690975
CAT048,20,129,06:49:55:438,41.23126729,2.05676806,723.902787200175,2375.00922035782,4.65625,206.218872,6364.0,23.75,345218,AEA38LZ,1014,1.055,"178,77",202.0,"0,156",202.0,0.0,190.0,0.3,1408.0,1408,1026,203.28,178.5883,"No alert, no SPI, aircraft airbone",AEA38LZ,41.23126729,2.05676806,1408.0,16.44263121584359,6.970218227625059
CAT048,20,129,06:49:58:063,41.33054599,2.41626687,1554.34108374082,5099.54440118022,14.34375,82.716064,6374.0,51.0,3E1DCB,DICMD,"1014,9",,,,,,15.117188,206.0,0.34,-1632.0,NV,1422,223.3,15.5896,"No alert, no SPI, aircraft airbone",DICMD,41.33054599,2.41626687,-1632.0,32.62043008214953,13.030409971077718
CAT048,20,129,06:49:59:414,41.22748282,2.05688558,754.383441567421,2475.01137043206,4.859375,204.977417,6364.0,24.75,345218,AEA38LZ,1014,,,,,,-179.824219,193.0,0.304,1472.0,1440,1026,206.14,179.165,"No alert, no SPI, aircraft airbone",AEA38LZ,41.22748282,2.05688558,1472.0,16.448886979833578,6.743092961066285
CAT048,20,129,06:50:02:047,41.33454256,2.41777527,1516.24004457612,4974.5409878471,14.441406,81.804199,6374.0,49.75,3E1DCB,DICMD,"1014,9",,,,,,15.117188,205.0,0.34,-1600.0,NV,1422,222.2,15.4083,"No alert, no SPI, aircraft airbone",DICMD,41.33454256,2.41777527,-1600.0,32.686412813827545,13.270852863436767
CAT048,20,129,06:50:03:398,41.22361464,2.0569217,777.244134860113,2550.01364741445,5.070312,203.851318,6364.0,25.5,345218,AEA38LZ,1014,,,,,,-179.296875,196.0,0.312,1120.0,768,1026,211.2,179.7253,"No alert, no SPI, aircraft airbone",AEA38LZ,41.22361464,2.0569217,1120.0,16.45148961246205,6.510927976198988
CAT048,20,129,06:50:06:031,41.33846733,2.41921185,1485.75909462292,4874.53786800265,14.539062,80.9198,6374.0,48.75,3E1DCB,DICMD,"1014,9",-0.176,"15,645",220.0,NV,224.0,15.292969,204.0,0.336,-1600.0,NV,1422,220.44,15.7983,"No alert, no SPI, aircraft airbone",DICMD,41.33846733,2.41921185,-1600.0,32.749186619267576,13.506960409013091
CAT048,20,129,06:50:07:383,41.21957209,2.05690283,784.864890247583,2575.01612651988,5.292969,202.796631,6364.0,25.75,345218,AEA38LZ,1014,,,,,,-179.296875,203.0,0.32,864.0,672,1026,218.24,180.0,"No alert, no SPI, aircraft airbone",AEA38LZ,41.21957209,2.05690283,864.0,16.4516535817345,6.268286761387675
CAT048,20,129,06:50:10:016,41.34228311,2.4206839,1455.27813215461,4774.53470709812,14.640625,80.073853,6374.0,47.75,3E1DCB,DICMD,"1014,9",,,,,,14.414062,203.0,0.336,-1600.0,NV,1422,219.78,15.0458,"No alert, no SPI, aircraft airbone",DICMD,41.34228311,2.4206839,-1600.0,32.81360570308546,13.73654077844584
CAT048,20,129,06:50:11:367,41.21549929,2.05688833,807.725691265427,2650.01875693126,5.519531,201.818848,6364.0,26.5,345218,AEA38LZ,1014,0.352,"179,824",224.0,"0,031",222.0,-179.648438,208.0,0.328,992.0,1120,1026,224.18,180.0,"No alert, no SPI, aircraft airbone",AEA38LZ,41.21549929,2.05688833,992.0,16.452022310595478,6.023830754587156
CAT048,20,129,06:50:14:000,41.34625444,2.42187007,1424.79747405369,4674.5325447743,14.734375,79.194946,6374.0,46.75,3E1DCB,DICMD,"1014,9",,,,,,8.789062,202.0,0.332,-1568.0,NV,1422,218.68,10.2777,"No alert, no SPI, aircraft airbone",DICMD,41.34625444,2.42187007,-1568.0,32.86505703196961,13.975350374544416
CAT048,20,129,06:50:15:352,41.21131082,2.05688172,830.586557366885,2725.02160087157,5.753906,200.890503,6364.0,27.25,345218,AEA38LZ,1014,,,,,,-179.472656,212.0,0.336,1664.0,1632,1026,229.24,180.0,"No alert, no SPI, aircraft airbone",AEA38LZ,41.21131082,2.05688172,1664.0,16.452776233370297,5.772433632937733
CAT048,20,129,06:50:17:984,41.35020523,2.42227761,1394.31755418889,4574.53280448508,14.796875,78.305054,6374.0,45.75,3E1DCB,DICMD,"1014,9",,,,,,-0.878906,202.0,0.332,-1600.0,NV,1422,217.14,1.0547,"No alert, no SPI, aircraft airbone",DICMD,41.35020523,2.42227761,-1600.0,32.881429728620816,14.212633198939308
CAT048,20,129,06:50:19:336,41.2070157,2.05690837,876.307493301108,2875.02467632201,5.996094,200.00061,6364.0,28.75,345218,AEA38LZ,1014,,,,,,-179.648438,214.0,0.34,2336.0,2560,1026,231.22,179.7473,"No alert, no SPI, aircraft airbone",AEA38LZ,41.2070157,2.05690837,2336.0,16.455058749639715,5.514641581278911
CAT048,20,129,06:50:21:969,41.35412976,2.4217309,1356.21853296738,4449.5360117007,14.820312,77.393188,6374.0,44.5,3E1DCB,DICMD,"1014,9",-27.773,"-9,668",216.0,NV,218.0,-11.074219,201.0,0.328,-1600.0,NV,1422,216.26,350.4034,"No alert, no SPI, aircraft airbone",DICMD,41.35412976,2.4217309,-1600.0,32.85482070503941,14.447979070081148
CAT048,20,129,06:50:23:320,41.20280984,2.05697031,929.648457074538,3050.02784390843,6.234375,199.182129,6364.0,30.5,345218,AEA38LZ,1014,,,,,,-179.472656,213.0,0.34,2688.0,2752,1026,232.1,180.0,"No alert, no SPI, aircraft airbone",AEA38LZ,41.20280984,2.05697031,2688.0,16.458912600158083,5.262213684652413
CAT048,20,129,06:50:23:352,41.2897167,2.09615728,9.22167673707008e-05,0.0003025484590604,0.710938,202.055054,6346.0,-0.25,4D227B,RYR2889,"1015,2",-0.703,"-114,434",100.0,"-0,125",104.0,-114.257812,100.0,0.152,160.0,32,1336,99.0,245.506,"No alert, no SPI, aircraft airbone",RYR2889,41.2897167,2.09615728,160.0,18.204347402383362,10.486251127909851
CAT048,20,129,06:50:25:953,41.35803264,2.4203002,1325.74034232274,4349.54194470613,14.808594,76.453857,6374.0,43.5,3E1DCB,DICMD,"1014,9",,,,,,-21.09375,199.0,0.328,-1568.0,NV,1422,215.16,340.719,"No alert, no SPI, aircraft airbone",DICMD,41.35803264,2.4203002,-1568.0,32.788400668195045,14.681692019783425
CAT048,20,129,06:50:27:313,41.198497,2.05697016,975.369481099769,3200.03120837137,6.480469,198.429565,6364.0,32.0,345218,AEA38LZ,1014,1.23,"-179,473",232.0,"0,031",230.0,-179.121094,213.0,0.34,2496.0,2592,1026,232.1,180.4889,"No alert, no SPI, aircraft airbone",AEA38LZ,41.198497,2.05697016,2496.0,16.459989563346404,5.003353026112429
CAT048,20,129,06:50:27:422,41.28893627,2.09369134,6.32479786872864e-05,0.0002075064983963,0.800781,208.207397,6346.0,-0.25,4D227B,RYR2889,"1015,2",,,,,,-114.257812,114.0,0.172,192.0,32,1336,115.5,245.4291,"No alert, no SPI, aircraft airbone",RYR2889,41.28893627,2.09369134,192.0,18.093352716537677,10.43889441580361
CAT048,20,129,06:50:29:938,41.36168503,2.41796959,1295.26295169722,4249.55050244632,14.757812,75.531006,6374.0,42.5,3E1DCB,DICMD,"1014,9",,,,,,-31.113281,199.0,0.324,-1536.0,NV,1422,214.06,330.9192,"No alert, no SPI, aircraft airbone",DICMD,41.36168503,2.41796959,-1536.0,32.68157417088859,14.90003293129846
CAT048,20,129,06:50:31:297,41.19415669,2.05689919,1028.71054747421,3375.0347125753,6.730469,197.753906,6364.0,33.75,345218,AEA38LZ,1014,,,,,,-179.824219,213.0,0.34,2464.0,2560,1026,233.2,180.4889,"No alert, no SPI, aircraft airbone",AEA38LZ,41.19415669,2.05689919,2464.0,16.45787481962588,4.742830217965684
CAT048,20,129,06:50:31:477,41.28793406,2.09086696,1.38832256197929e-05,4.55486419424415e-05,0.917969,213.469849,6346.0,-0.25,4D227B,RYR2889,"1015,2",,,,,,-114.609375,127.0,0.192,320.0,32,1336,129.36,245.8081,"No alert, no SPI, aircraft airbone",RYR2889,41.28793406,2.09086696,320.0,17.966250760148522,10.37815532824074
CAT048,20,129,06:50:33:922,41.3649157,2.41489479,1264.78617251664,4149.56106623951,14.671875,74.663086,6374.0,41.5,3E1DCB,DICMD,"1014,9",,,,,,-40.605469,198.0,0.324,-1504.0,NV,1422,213.18,320.3284,"No alert, no SPI, aircraft airbone",DICMD,41.3649157,2.41489479,-1504.0,32.54144685353593,15.092786042005919
CAT048,20,129,06:50:35:281,41.18982779,2.0568452,1082.05165808555,3550.03836191339,6.980469,197.122192,6364.0,35.5,345218,AEA38LZ,1014,,,,,,179.648438,215.0,0.344,2560.0,2592,1026,235.18,180.2417,"No alert, no SPI, aircraft airbone",AEA38LZ,41.18982779,2.0568452,2560.0,16.456523684825502,4.482995473005717
CAT048,20,129,06:50:35:516,41.28690451,2.08774084,-6.69825822114944e-05,-0.0002197591350227,1.050781,218.051147,6346.0,-0.25,4D227B,RYR2889,"1015,2",,,,,,-114.257812,142.0,0.216,-64.0,96,1336,143.22,245.2203,"No alert, no SPI, aircraft airbone",RYR2889,41.28690451,2.08774084,-64.0,17.825543674168383,10.315717537822202
CAT048,20,129,06:50:37:906,41.36783014,2.41123115,1234.30985646043,4049.57314946964,14.558594,73.828125,6374.0,40.5,3E1DCB,DICMD,"1014,9",-26.543,"-49,395",214.0,NV,216.0,-50.273438,199.0,0.324,-1472.0,NV,1422,214.06,311.5887,"No alert, no SPI, aircraft airbone",DICMD,41.36783014,2.41123115,-1472.0,32.37496632348493,15.266344348874975
CAT048,20,129,06:50:39:273,41.18543609,2.05682933,1135.39283564314,3725.04223089145,7.234375,196.512451,6364.0,37.25,345218,AEA38LZ,1014,,,,,,179.296875,215.0,0.348,2784.0,2816,1026,235.18,180.0,"No alert, no SPI, aircraft airbone",AEA38LZ,41.18543609,2.05682933,2784.0,16.456909857217205,4.219398632900381
CAT048,20,129,06:50:39:555,41.28573609,2.0843449,-0.0001816563308238,-0.0005959853564202,1.203125,221.759033,6346.0,-0.25,4D227B,RYR2889,"1015,2",-0.352,"-114,609",156.0,"0,094",156.0,-113.203125,155.0,0.236,1120.0,288,1336,156.2,245.4016,"No alert, no SPI, aircraft airbone",RYR2889,41.28573609,2.0843449,1120.0,17.672700428936576,10.244894854753719
CAT048,20,129,06:50:41:898,41.37011132,2.40693413,1203.83396483958,3949.58662520428,14.410156,73.092041,6374.0,39.5,3E1DCB,DICMD,"1014,9",,,,,,-60.292969,200.0,0.324,-1440.0,NV,1422,215.16,301.6901,"No alert, no SPI, aircraft airbone",DICMD,41.37011132,2.40693413,-1440.0,32.18028396641737,15.401666361740746
CAT048,20,129,06:50:43:258,41.18113012,2.05682151,1196.3540360732,3925.0461757104,7.484375,195.952148,6364.0,39.25,345218,AEA38LZ,1014,4.922,"-178,77",234.0,"0,375",234.0,-178.945312,215.0,0.348,2944.0,3072,1026,235.18,181.214,"No alert, no SPI, aircraft airbone",AEA38LZ,41.18113012,2.05682151,2944.0,16.457638004020733,3.9609489187457987
CAT048,20,129,06:50:43:578,41.28443911,2.08062798,15.2396597098559,49.9988851624837,1.375,224.829712,6346.0,0.5,4D227B,RYR2889,"1015,2",,,,,,-112.148438,158.0,0.24,1760.0,1824,1336,163.02,245.3192,"No alert, no SPI, aircraft airbone",RYR2889,41.28443911,2.08062798,1760.0,17.505409193050706,10.166297222502722
CAT048,20,129,06:50:45:883,41.37179203,2.40219091,1180.97831082623,3874.60088129114,14.234375,72.454834,6374.0,38.75,3E1DCB,DICMD,"1014,9",,,,,,-66.796875,200.0,0.324,-1216.0,NV,1422,215.82,294.0656,"No alert, no SPI, aircraft airbone",DICMD,41.37179203,2.40219091,-1216.0,31.965811986847694,15.50079321181263
CAT048,20,129,06:50:47:250,41.17679978,2.05666227,1257.31526862085,4125.05022590203,7.738281,195.474243,6364.0,41.25,345218,AEA38LZ,1014,,,,,,-179.824219,214.0,0.348,3040.0,3040,1026,234.3,181.9556,"No alert, no SPI, aircraft airbone",AEA38LZ,41.17679978,2.05666227,3040.0,16.451531532255697,3.7010078921315244
CAT048,20,129,06:50:47:602,41.28317134,2.07697145,53.3394689373672,174.998263268472,1.546875,227.191772,6346.0,1.75,4D227B,RYR2889,"1015,2",,,,,,-113.203125,159.0,0.24,1920.0,2208,1336,163.02,245.3192,"No alert, no SPI, aircraft airbone",RYR2889,41.28317134,2.07697145,1920.0,17.34082732612816,10.089471997464107
CAT048,20,129,06:50:49:875,41.37327851,2.39712511,1158.12283584103,3799.61572474068,14.042969,71.828613,6374.0,38.0,3E1DCB,DICMD,"1014,9",,,,,,-68.730469,200.0,0.324,-1088.0,NV,1422,214.28,291.6486,"No alert, no SPI, aircraft airbone",DICMD,41.37327851,2.39712511,-1088.0,31.736916312475657,15.588156113491417
CAT048,20,129,06:50:51:234,41.17247688,2.05647975,1310.65654078871,4300.05440528123,7.992188,195.03479,6364.0,43.0,345218,AEA38LZ,1014,,,,,,175.253906,213.0,0.348,2720.0,2592,1026,234.3,179.0167,"No alert, no SPI, aircraft airbone",AEA38LZ,41.17247688,2.05647975,2720.0,16.444370414863876,3.4415090466739473
