CAT,SAC,SIC,Time,lat,lon,H(m),Hft,RHO,THETA,mode3a,FL,TA,callsign,BP,ROLL,track_true,GS,track_rate,TAS,HDG,IAS,MACH,BAR,IVV,TN,GS(kt),HDG.1,STAT,callsign_norm,time_seconds,id,Indicativo,Origen,Destino,HoraDespegue,RutaSACTA,TipoAeronave,Estela,EstelaRECAT,ProcDesp,ATOT,PistaDesp,ATOT_seconds
CAT048,20,129,06:50:43:258,41.18113012,2.05682151,1196.3540360732,3925.0461757104,7.484375,195.952148,6364.0,39.25,345218,AEA38LZ,1014,4.922,,234,,234.0,-178.945312,215.0,0.348,2944.0,3072,1026,235.18,181.214,"No alert, no SPI, aircraft airbone",AEA38LZ,24643.258,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:50:47:250,41.17679978,2.05666227,1257.31526862085,4125.05022590203,7.738281,195.474243,6364.0,41.25,345218,AEA38LZ,1014,,,,,,-179.824219,214.0,0.348,3040.0,3040,1026,234.3,181.9556,"No alert, no SPI, aircraft airbone",AEA38LZ,24647.25,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:50:51:234,41.17247688,2.05647975,1310.65654078871,4300.05440528123,7.992188,195.03479,6364.0,43.0,345218,AEA38LZ,1014,,,,,,175.253906,213.0,0.348,2720.0,2592,1026,234.3,179.0167,"No alert, no SPI, aircraft airbone",AEA38LZ,24651.234,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:50:55:227,41.16820575,2.05676215,1363.99790154956,4475.05887531987,8.238281,194.485474,6364.0,44.75,345218,AEA38LZ,1014,,,,,,167.167969,213.0,0.348,2528.0,2432,1026,235.62,171.6943,"No alert, no SPI, aircraft airbone",AEA38LZ,24655.227,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:50:59:211,41.16392634,2.05858244,1409.71950201504,4625.06413099102,8.46875,193.50769,6364.0,46.25,345218,AEA38LZ,1014,-25.488,,236,,236.0,158.554688,214.0,0.352,2464.0,2432,1026,235.18,163.1799,"No alert, no SPI, aircraft airbone",AEA38LZ,24659.211,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:51:03:195,41.16006898,2.06016082,1463.06096687354,4800.06894255739,8.679688,192.689209,6364.0,48.0,345218,AEA38LZ,1014,,,,,,150.117188,214.0,0.352,2176.0,2240,1026,236.5,154.9512,"No alert, no SPI, aircraft airbone",AEA38LZ,24663.195,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:51:07:180,41.1563295,2.06322451,1501.16258702148,4925.07426200354,8.871094,191.491699,6364.0,49.25,345218,AEA38LZ,1014,,,,,,142.910156,216.0,0.356,1792.0,1472,1026,238.26,148.0408,"No alert, no SPI, aircraft airbone",AEA38LZ,24667.18,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:51:11:164,41.15271334,2.06676892,1531.64421923924,5025.07962024888,9.054688,190.217285,6364.0,50.25,345218,AEA38LZ,1014,,,,,,137.988281,220.0,0.364,1312.0,992,1026,242.22,141.7072,"No alert, no SPI, aircraft airbone",AEA38LZ,24671.164,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:51:15:141,41.14917356,2.07072919,1546.88585695997,5075.08499494854,9.234375,188.882446,6364.0,50.75,345218,AEA38LZ,1014,-5.273,,248,,248.0,135.527344,225.0,0.372,1248.0,928,1026,247.5,138.4387,"No alert, no SPI, aircraft airbone",AEA38LZ,24675.141,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:51:19:117,41.14582634,2.07495149,1569.74742947984,5150.09015653465,9.40625,187.536621,6364.0,51.5,345218,AEA38LZ,1014,,,,,,134.824219,230.0,0.38,1312.0,1056,1026,253.44,136.9171,"No alert, no SPI, aircraft airbone",AEA38LZ,24679.117,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:51:23:102,41.1423502,2.07935655,1592.60903881956,5225.09543892076,9.589844,186.185303,6364.0,52.25,345218,AEA38LZ,1014,,,,,,134.648438,234.0,0.388,1472.0,1280,1026,258.5,136.7249,"No alert, no SPI, aircraft airbone",AEA38LZ,24683.102,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:51:27:078,41.13883285,2.08378514,1623.09063925594,5325.10069289646,9.78125,184.87793,6364.0,53.25,345218,AEA38LZ,1014,,,,,,134.648438,237.0,0.396,1824.0,1856,1026,262.02,136.5436,"No alert, no SPI, aircraft airbone",AEA38LZ,24687.078,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:51:31:063,41.13534035,2.08828377,1668.81220672838,5475.10584032275,9.976562,183.603516,6364.0,54.75,345218,AEA38LZ,1014,0.352,,264,0.0,266.0,134.648438,239.0,0.4,2208.0,2144,1026,264.88,136.5271,"No alert, no SPI, aircraft airbone",AEA38LZ,24691.063,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:51:35:039,41.13172361,2.09279625,1706.9137965152,5600.11106015894,10.183594,182.373047,6364.0,56.0,345218,AEA38LZ,1014,,,,,,134.472656,240.0,0.4,2368.0,2368,1026,266.86,136.6699,"No alert, no SPI, aircraft airbone",AEA38LZ,24695.039,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:51:39:023,41.12812876,2.09730909,1760.25535097439,5775.11616569081,10.394531,181.192017,6364.0,57.75,345218,AEA38LZ,1014,,,,,,134.472656,241.0,0.404,2528.0,2624,1026,268.4,136.6589,"No alert, no SPI, aircraft airbone",AEA38LZ,24699.023,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:51:43:008,41.12447351,2.10183475,1813.59690412693,5950.12126693579,10.613281,180.054932,6364.0,59.5,345218,AEA38LZ,1014,,,,,,134.648438,241.0,0.404,2784.0,2784,1026,268.4,136.6589,"No alert, no SPI, aircraft airbone",AEA38LZ,24703.008,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:50:23:352,41.2897167,2.09615728,9.22167673707008e-05,0.0003025484590604,0.710938,202.055054,6346.0,-0.25,4D227B,RYR2889,"1015,2",-0.703,,100,,104.0,-114.257812,100.0,0.152,160.0,32,1336,99.0,245.506,"No alert, no SPI, aircraft airbone",RYR2889,24623.352,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:50:27:422,41.28893627,2.09369134,6.32479786872864e-05,0.0002075064983963,0.800781,208.207397,6346.0,-0.25,4D227B,RYR2889,"1015,2",,,,,,-114.257812,114.0,0.172,192.0,32,1336,115.5,245.4291,"No alert, no SPI, aircraft airbone",RYR2889,24627.422,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:50:31:477,41.28793406,2.09086696,1.38832256197929e-05,4.55486419424415e-05,0.917969,213.469849,6346.0,-0.25,4D227B,RYR2889,"1015,2",,,,,,-114.609375,127.0,0.192,320.0,32,1336,129.36,245.8081,"No alert, no SPI, aircraft airbone",RYR2889,24631.477,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:50:35:516,41.28690451,2.08774084,-6.69825822114944e-05,-0.0002197591350227,1.050781,218.051147,6346.0,-0.25,4D227B,RYR2889,"1015,2",,,,,,-114.257812,142.0,0.216,-64.0,96,1336,143.22,245.2203,"No alert, no SPI, aircraft airbone",RYR2889,24635.516,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:50:39:555,41.28573609,2.0843449,-0.0001816563308238,-0.0005959853564202,1.203125,221.759033,6346.0,-0.25,4D227B,RYR2889,"1015,2",-0.352,,156,,156.0,-113.203125,155.0,0.236,1120.0,288,1336,156.2,245.4016,"No alert, no SPI, aircraft airbone",RYR2889,24639.555,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:50:43:578,41.28443911,2.08062798,15.2396597098559,49.9988851624837,1.375,224.829712,6346.0,0.5,4D227B,RYR2889,"1015,2",,,,,,-112.148438,158.0,0.24,1760.0,1824,1336,163.02,245.3192,"No alert, no SPI, aircraft airbone",RYR2889,24643.578,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:50:47:602,41.28317134,2.07697145,53.3394689373672,174.998263268472,1.546875,227.191772,6346.0,1.75,4D227B,RYR2889,"1015,2",,,,,,-113.203125,159.0,0.24,1920.0,2208,1336,163.02,245.3192,"No alert, no SPI, aircraft airbone",RYR2889,24647.602,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:50:51:617,41.28183091,2.07324086,99.059241194278,324.997520879835,1.726562,229.042969,6346.0,3.25,4D227B,RYR2889,"1015,2",,,,,,-115.3125,160.0,0.244,2272.0,2080,1336,163.68,243.902,"No alert, no SPI, aircraft airbone",RYR2889,24651.617,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:50:55:625,41.28047651,2.06968681,144.778995120898,474.996718352447,1.902344,230.372314,6346.0,4.75,4D227B,RYR2889,"1015,2",-16.523,,166,,166.0,-119.882812,161.0,0.244,1920.0,2304,1336,165.22,242.1881,"No alert, no SPI, aircraft airbone",RYR2889,24655.625,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:50:59:617,41.27863771,2.0664548,182.878775150515,599.996000664816,2.085938,230.603027,6346.0,6.0,4D227B,RYR2889,"1015,2",,,,,,-130.605469,162.0,0.248,2080.0,1952,1336,166.32,234.2999,"No alert, no SPI, aircraft airbone",RYR2889,24659.617,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:51:03:617,41.27655064,2.06338485,220.978565412574,724.995316548188,2.273438,230.388794,6346.0,7.25,4D227B,RYR2889,"1015,2",,,,,,-141.679688,164.0,0.252,2688.0,1952,1336,168.3,224.5166,"No alert, no SPI, aircraft airbone",RYR2889,24663.617,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:51:07:602,41.27410499,2.06095243,266.698436510749,874.994898441926,2.453125,229.389038,6346.0,8.75,4D227B,RYR2889,"1015,2",,,,,,-152.578125,164.0,0.252,2144.0,2688,1336,167.42,211.311,"No alert, no SPI, aircraft airbone",RYR2889,24667.602,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:51:11:578,41.27137349,2.05912085,320.03839836549,1049.99477889343,2.625,227.850952,6346.0,10.5,4D227B,RYR2889,"1015,2",-13.887,,166,,170.0,-158.554688,164.0,0.252,2336.0,2304,1336,166.54,204.0985,"No alert, no SPI, aircraft airbone",RYR2889,24671.578,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:51:15:555,41.26847184,2.05778308,358.138443649746,1174.99493146383,2.789062,226.032715,6346.0,11.75,4D227B,RYR2889,"1015,2",,,,,,-163.476562,166.0,0.256,1600.0,1344,1336,169.62,198.2208,"No alert, no SPI, aircraft airbone",RYR2889,24675.555,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:51:19:523,41.26533036,2.05671092,380.998558025807,1249.99530911339,2.957031,224.055176,6346.0,12.5,4D227B,RYR2889,"1015,2",,,,,,-170.507812,172.0,0.264,1312.0,928,1336,175.78,191.8213,"No alert, no SPI, aircraft airbone",RYR2889,24679.523,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:51:23:492,41.26208982,2.05627567,403.858784863725,1324.9960557323,3.113281,221.824951,6346.0,13.25,4D227B,RYR2889,"1015,2",,,,,,-177.1875,177.0,0.272,1024.0,1056,1336,182.82,184.7076,"No alert, no SPI, aircraft airbone",RYR2889,24683.492,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:51:27:461,41.25859263,2.05612765,426.719099070877,1399.9970889957,3.277344,219.462891,6346.0,14.0,4D227B,RYR2889,"1015,2",-2.109,,190,,190.0,-178.417969,182.0,0.284,1312.0,1184,1336,189.2,181.2085,"No alert, no SPI, aircraft airbone",RYR2889,24687.461,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:51:31:430,41.25503549,2.05613485,457.199468944222,1499.99830569096,3.445312,217.199707,6346.0,15.0,4D227B,RYR2889,"1015,2",,,,,,-178.945312,186.0,0.288,1600.0,1568,1336,194.04,180.2911,"No alert, no SPI, aircraft airbone",RYR2889,24691.43,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:51:35:406,41.25136213,2.05609694,487.67987649329,1599.99964599425,3.625,215.112305,6346.0,16.0,4D227B,RYR2889,"1015,2",,,,,,-179.296875,189.0,0.296,1536.0,1312,1336,199.1,180.0,"No alert, no SPI, aircraft airbone",RYR2889,24695.406,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:51:39:375,41.2476021,2.05608256,510.540330010466,1675.00113631154,3.8125,213.167725,6346.0,16.75,4D227B,RYR2889,"1015,2",,,,,,-179.648438,194.0,0.304,1120.0,768,1336,204.16,179.7144,"No alert, no SPI, aircraft airbone",RYR2889,24699.375,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:51:43:359,41.24380053,2.05614881,525.780833208933,1725.0027888252,4.003906,211.343994,6346.0,17.25,4D227B,RYR2889,"1015,2",-0.703,,210,,210.0,179.824219,200.0,0.312,1216.0,928,1336,209.22,179.7253,"No alert, no SPI, aircraft airbone",RYR2889,24703.359,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:51:47:336,41.2398675,2.05617333,548.641384202987,1800.00459894853,4.207031,209.657593,6346.0,18.0,4D227B,RYR2889,"1015,2",,,,,,179.824219,205.0,0.32,1792.0,1568,1336,216.26,179.4672,"No alert, no SPI, aircraft airbone",RYR2889,24707.336,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:51:51:313,41.23584459,2.05623486,586.741990579292,1925.00659237216,4.417969,208.075562,6346.0,19.25,4D227B,RYR2889,"1015,2",,,,,,0.0,206.0,0.324,2048.0,2240,1336,219.12,179.4727,"No alert, no SPI, aircraft airbone",RYR2889,24711.313,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:51:55:289,41.23173713,2.05629918,632.462649598718,2075.00875930946,4.636719,206.608887,6346.0,20.75,4D227B,RYR2889,"1015,2",,,,,,-179.472656,207.0,0.324,2464.0,2560,1336,219.12,179.4727,"No alert, no SPI, aircraft airbone",RYR2889,24715.289,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:51:59:266,41.22769554,2.0563381,685.803334071301,2250.01101055449,4.855469,205.307007,6346.0,22.5,4D227B,RYR2889,"1015,2",-0.176,,220,0.0,220.0,-179.121094,207.0,0.324,2592.0,2720,1336,220.22,179.4781,"No alert, no SPI, aircraft airbone",RYR2889,24719.266,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:52:03:250,41.2235619,2.05635131,739.14407091774,2425.01343362976,5.082031,204.104004,6346.0,24.25,4D227B,RYR2889,"1015,2",,,,,,-179.121094,206.0,0.324,2656.0,2752,1336,220.22,179.4781,"No alert, no SPI, aircraft airbone",RYR2889,24723.25,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:52:07:227,41.2195179,2.0564234,792.484838857315,2600.01595871663,5.304688,202.999878,6346.0,26.0,4D227B,RYR2889,"1015,2",,,,,,-179.121094,205.0,0.324,2624.0,2560,1336,220.22,179.7363,"No alert, no SPI, aircraft airbone",RYR2889,24727.227,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:52:11:211,41.2154509,2.05644786,845.825644255616,2775.01860669959,5.53125,202.000122,6346.0,27.75,4D227B,RYR2889,"1015,2",,,,,,-179.121094,205.0,0.324,2496.0,2464,1336,221.1,179.7363,"No alert, no SPI, aircraft airbone",RYR2889,24731.211,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:52:15:195,41.21133771,2.05646594,891.54649806954,2925.02141272647,5.761719,201.071777,6346.0,29.25,4D227B,RYR2889,"1015,2",-0.352,,222,0.0,220.0,-179.121094,205.0,0.328,2496.0,2496,1336,222.2,179.7418,"No alert, no SPI, aircraft airbone",RYR2889,24735.195,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:52:19:180,41.20725176,2.05649741,944.887387957424,3100.02433790623,5.992188,200.214844,6346.0,31.0,4D227B,RYR2889,"1015,2",,,,,,-179.472656,205.0,0.328,2528.0,2560,1336,223.08,179.7418,"No alert, no SPI, aircraft airbone",RYR2889,24739.18,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:52:23:172,41.20312539,2.0565037,998.228323817253,3275.0274139126,6.226562,199.423828,6346.0,32.75,4D227B,RYR2889,"1013,2",,,,,,-179.648438,204.0,0.328,2592.0,2496,1336,224.18,179.7418,"No alert, no SPI, aircraft airbone",RYR2889,24743.172,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
CAT048,20,129,06:52:27:156,41.19888236,2.05647852,1043.94932446908,3425.03070169114,6.46875,198.682251,6346.0,34.25,4D227B,RYR2889,"1013,2",,,,,,0.0,205.0,0.328,2400.0,2336,1336,225.28,179.7418,"No alert, no SPI, aircraft airbone",RYR2889,24747.156,634,RYR2889,LEBL,LEPA,0 days 06:50:43,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:50:43,LEBL-24L,24643.0
